[   103.652420] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   103.652697] S 4Fa 07a P  | KEY released/idle
[   103.851165] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   103.851444] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[   103.851738] S 6Ca 6Fa P  | DIG3 seg=0x6F '9'
[   103.852017] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   103.852309] S 4Fa 07a P  | KEY released/idle
[   104.050782] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   104.051061] S 6Aa 07a P  | DIG2 seg=0x07 '7'
[   104.051354] S 6Ca 6Fa P  | DIG3 seg=0x6F '9'
[   104.051632] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   104.051911] S 4Fa 07a P  | KEY released/idle
[   104.250329] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   104.250607] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   104.250607] >>> DISPLAY: "089 "
[   104.250900] S 6Ca 3Fa P  | DIG3 seg=0x3F '0'
[   104.250900] >>> DISPLAY: "080 "
[   104.251180] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   104.251457] S 4Fa 07a P  | KEY released/idle
[   104.449937] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   104.450229] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   104.450507] S 6Ca 3Fa P  | DIG3 seg=0x3F '0'
[   104.450800] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   104.451078] S 4Fa 07a P  | KEY released/idle
[   104.649596] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   104.649890] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   104.650169] S 6Ca 3Fa P  | DIG3 seg=0x3F '0'
[   104.650461] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   104.650739] S 4Fa 07a P  | KEY released/idle
[   104.849154] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   104.849448] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   104.849726] S 6Ca 3Fa P  | DIG3 seg=0x3F '0'
[   104.850005] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   104.850297] S 4Fa 07a P  | KEY released/idle
[   105.048781] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   105.049059] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   105.049337] S 6Ca 3Fa P  | DIG3 seg=0x3F '0'
[   105.049630] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   105.049908] S 4Fa 07a P  | KEY released/idle
[   105.248367] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   105.248659] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   105.248938] S 6Ca 3Fa P  | DIG3 seg=0x3F '0'
[   105.249231] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   105.249509] S 4Fa 07a P  | KEY released/idle
[   105.447939] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   105.448218] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   105.448496] S 6Ca 06a P  | DIG3 seg=0x06 '1'
[   105.448496] >>> DISPLAY: "081 "
[   105.448790] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   105.449067] S 4Fa 07a P  | KEY released/idle
[   105.647533] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   105.647811] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   105.648103] S 6Ca 06a P  | DIG3 seg=0x06 '1'
[   105.648383] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   105.648661] S 4Fa 07a P  | KEY released/idle
[   105.847161] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   105.847441] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   105.847734] S 6Ca 06a P  | DIG3 seg=0x06 '1'
[   105.848012] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   105.848290] S 4Fa 07a P  | KEY released/idle
[   106.046744] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   106.047024] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   106.047316] S 6Ca 06a P  | DIG3 seg=0x06 '1'
[   106.047595] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   106.047873] S 4Fa 07a P  | KEY released/idle
[   106.246340] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   106.246632] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   106.246910] S 6Ca 06a P  | DIG3 seg=0x06 '1'
[   106.247189] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   106.247483] S 4Fa 07a P  | KEY released/idle
[   106.446032] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   106.446325] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   106.446605] S 6Ca 06a P  | DIG3 seg=0x06 '1'
[   106.446883] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   106.447175] S 4Fa 07a P  | KEY released/idle
[   106.645620] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   106.645898] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   106.646191] S 6Ca 5Ba P  | DIG3 seg=0x5B '2'
[   106.646191] >>> DISPLAY: "082 "
[   106.646470] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   106.646748] S 4Fa 07a P  | KEY released/idle
[   106.845259] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   106.845538] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   106.845816] S 6Ca 5Ba P  | DIG3 seg=0x5B '2'
[   106.846110] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   106.846387] S 4Fa 07a P  | KEY released/idle
[   107.044916] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   107.045207] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   107.045487] S 6Ca 5Ba P  | DIG3 seg=0x5B '2'
[   107.045780] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   107.046058] S 4Fa 07a P  | KEY released/idle
[   107.244487] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   107.244779] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   107.245056] S 6Ca 5Ba P  | DIG3 seg=0x5B '2'
[   107.245337] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   107.245629] S 4Fa 07a P  | KEY released/idle
[   107.444105] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   107.444384] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   107.444676] S 6Ca 5Ba P  | DIG3 seg=0x5B '2'
[   107.444956] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   107.445234] S 4Fa 07a P  | KEY released/idle
[   107.643742] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   107.644020] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   107.644300] S 6Ca 5Ba P  | DIG3 seg=0x5B '2'
[   107.644591] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   107.644869] S 4Fa 07a P  | KEY released/idle
[   107.843315] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   107.843595] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   107.843873] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[   107.843873] >>> DISPLAY: "083 "
[   107.844167] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   107.844445] S 4Fa 07a P  | KEY released/idle
[   108.042927] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   108.043205] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   108.043497] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[   108.043776] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   108.044056] S 4Fa 07a P  | KEY released/idle
[   108.242590] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   108.242882] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   108.243161] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[   108.243439] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   108.243731] S 4Fa 07a P  | KEY released/idle
[   108.442140] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   108.442418] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   108.442710] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[   108.442990] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   108.443268] S 4Fa 07a P  | KEY released/idle
[   108.641731] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   108.642009] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   108.642302] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[   108.642581] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   108.642874] S 4Fa 07a P  | KEY released/idle
[   108.841382] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   108.841673] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   108.841954] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[   108.842232] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   108.842524] S 4Fa 07a P  | KEY released/idle
[   109.040941] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   109.041219] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   109.041511] S 6Ca 66a P  | DIG3 seg=0x66 '4'
[   109.041511] >>> DISPLAY: "084 "
[   109.041790] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   109.042068] S 4Fa 07a P  | KEY released/idle
[   109.240536] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   109.240814] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   109.241092] S 6Ca 66a P  | DIG3 seg=0x66 '4'
[   109.241387] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   109.241664] S 4Fa 07a P  | KEY released/idle
[   109.440139] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   109.440431] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   109.440712] S 6Ca 66a P  | DIG3 seg=0x66 '4'
[   109.441003] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   109.441282] S 4Fa 07a P  | KEY released/idle
[   109.639747] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   109.640025] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   109.640304] S 6Ca 66a P  | DIG3 seg=0x66 '4'
[   109.640597] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   109.640875] S 4Fa 07a P  | KEY released/idle
[   109.839338] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   109.839618] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   109.839909] S 6Ca 66a P  | DIG3 seg=0x66 '4'
[   109.840189] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   109.840467] S 4Fa 07a P  | KEY released/idle
[   110.038988] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   110.039266] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   110.039561] S 6Ca 66a P  | DIG3 seg=0x66 '4'
[   110.039839] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   110.040117] S 4Fa 07a P  | KEY released/idle
[   110.238585] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   110.238863] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   110.239142] S 6Ca 6Da P  | DIG3 seg=0x6D '5'
[   110.239142] >>> DISPLAY: "085 "
[   110.239436] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   110.239714] S 4Fa 07a P  | KEY released/idle
[   110.438187] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   110.438465] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   110.438758] S 6Ca 6Da P  | DIG3 seg=0x6D '5'
[   110.439037] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   110.439316] S 4Fa 07a P  | KEY released/idle
[   110.637870] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   110.638148] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   110.638442] S 6Ca 6Da P  | DIG3 seg=0x6D '5'
[   110.638720] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   110.638998] S 4Fa 07a P  | KEY released/idle
[   110.837474] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   110.837752] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   110.838044] S 6Ca 6Da P  | DIG3 seg=0x6D '5'
[   110.838325] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   110.838603] S 4Fa 07a P  | KEY released/idle
[   111.037101] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   111.037393] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   111.037671] S 6Ca 6Da P  | DIG3 seg=0x6D '5'
[   111.037952] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   111.038244] S 4Fa 07a P  | KEY released/idle
[   111.236792] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   111.237084] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   111.237364] S 6Ca 6Da P  | DIG3 seg=0x6D '5'
[   111.237655] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   111.237933] S 4Fa 07a P  | KEY released/idle
[   111.436395] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   111.436673] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   111.436965] S 6Ca 7Da P  | DIG3 seg=0x7D '6'
[   111.436965] >>> DISPLAY: "086 "
[   111.437246] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   111.437538] S 4Fa 07a P  | KEY released/idle
[   111.636031] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   111.636309] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   111.636588] S 6Ca 7Da P  | DIG3 seg=0x7D '6'
[   111.636882] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   111.637160] S 4Fa 07a P  | KEY released/idle
[   111.835695] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   111.835973] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   111.836252] S 6Ca 7Da P  | DIG3 seg=0x7D '6'
[   111.836546] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   111.836825] S 4Fa 07a P  | KEY released/idle
[   112.035325] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   112.035603] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   112.035881] S 6Ca 7Da P  | DIG3 seg=0x7D '6'
[   112.036175] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   112.036453] S 4Fa 07a P  | KEY released/idle
[   112.234963] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   112.235242] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   112.235535] S 6Ca 7Da P  | DIG3 seg=0x7D '6'
[   112.235814] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   112.236092] S 4Fa 07a P  | KEY released/idle
[   112.434625] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   112.434903] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   112.435196] S 6Ca 7Da P  | DIG3 seg=0x7D '6'
[   112.435474] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   112.435751] S 4Fa 07a P  | KEY released/idle
[   112.634212] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   112.634492] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   112.634770] S 6Ca 07a P  | DIG3 seg=0x07 '7'
[   112.634770] >>> DISPLAY: "087 "
[   112.635063] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   112.635340] S 4Fa 07a P  | KEY released/idle
[   112.833831] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   112.834109] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   112.834401] S 6Ca 07a P  | DIG3 seg=0x07 '7'
[   112.834680] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   112.834959] S 4Fa 07a P  | KEY released/idle
[   113.033493] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   113.033785] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   113.034065] S 6Ca 07a P  | DIG3 seg=0x07 '7'
[   113.034343] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   113.034634] S 4Fa 07a P  | KEY released/idle
[   113.233090] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   113.233371] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   113.233649] S 6Ca 07a P  | DIG3 seg=0x07 '7'
[   113.233942] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   113.234220] S 4Fa 07a P  | KEY released/idle
[   113.432735] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   113.433027] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   113.433307] S 6Ca 07a P  | DIG3 seg=0x07 '7'
[   113.433586] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   113.433878] S 4Fa 07a P  | KEY released/idle
[   113.632428] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   113.632720] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   113.633000] S 6Ca 07a P  | DIG3 seg=0x07 '7'
[   113.633278] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   113.633569] S 4Fa 07a P  | KEY released/idle
[   113.832084] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   113.832376] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   113.832654] S 6Ca 7Fa P  | DIG3 seg=0x7F '8'
[   113.832654] >>> DISPLAY: "088 "
[   113.832933] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   113.833226] S 4Fa 07a P  | KEY released/idle
[   114.031758] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   114.032036] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   114.032314] S 6Ca 7Fa P  | DIG3 seg=0x7F '8'
[   114.032608] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   114.032888] S 4Fa 07a P  | KEY released/idle
[   114.231462] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   114.231741] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   114.232021] S 6Ca 7Fa P  | DIG3 seg=0x7F '8'
[   114.232312] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   114.232590] S 4Fa 07a P  | KEY released/idle
[   114.431059] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   114.431351] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   114.431630] S 6Ca 7Fa P  | DIG3 seg=0x7F '8'
[   114.431923] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   114.432201] S 4Fa 07a P  | KEY released/idle
[   114.630689] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   114.630967] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   114.631245] S 6Ca 7Fa P  | DIG3 seg=0x7F '8'
[   114.631540] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   114.631817] S 4Fa 07a P  | KEY released/idle
[   114.830368] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   114.830647] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   114.830941] S 6Ca 6Fa P  | DIG3 seg=0x6F '9'
[   114.830941] >>> DISPLAY: "089 "
[   114.831219] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   114.831497] S 4Fa 07a P  | KEY released/idle
[   115.029977] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   115.030256] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   115.030530] S P  | MALFORMED: 0 byte(s), expected 2
[   115.030549] S 6Ca 6Fa P  | DIG3 seg=0x6F '9'
[   115.030828] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   115.031107] S 4Fa 07a P  | KEY released/idle
[   115.229612] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   115.229906] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   115.230184] S 6Ca 6Fa P  | DIG3 seg=0x6F '9'
[   115.230463] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   115.230755] S 4Fa 07a P  | KEY released/idle
[   115.429307] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   115.429599] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   115.429878] S 6Ca 6Fa P  | DIG3 seg=0x6F '9'
[   115.430156] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   115.430450] S 4Fa 07a P  | KEY released/idle
[   115.628894] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   115.629172] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   115.629465] S 6Ca 6Fa P  | DIG3 seg=0x6F '9'
[   115.629745] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   115.630024] S 4Fa 07a P  | KEY released/idle
[   115.828560] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   115.828838] S 6Aa 7Fa P  | DIG2 seg=0x7F '8'
[   115.829116] S 6Ca 6Fa P  | DIG3 seg=0x6F '9'
[   115.829409] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   115.829690] S 4Fa 07a P  | KEY released/idle
[   116.028229] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   116.028523] S 6Aa 6Fa P  | DIG2 seg=0x6F '9'
[   116.028523] >>> DISPLAY: "099 "
[   116.028802] S 6Ca 3Fa P  | DIG3 seg=0x3F '0'
[   116.028802] >>> DISPLAY: "090 "
[   116.029094] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   116.029373] S 4Fa 07a P  | KEY released/idle
[   116.227840] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   116.228132] S 6Aa 6Fa P  | DIG2 seg=0x6F '9'
[   116.228412] S 6Ca 3Fa P  | DIG3 seg=0x3F '0'
[   116.228691] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   116.228983] S 4Fa 07a P  | KEY released/idle
[   116.427496] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   116.427776] S 6Aa 6Fa P  | DIG2 seg=0x6F '9'
[   116.428068] S 6Ca 3Fa P  | DIG3 seg=0x3F '0'
[   116.428347] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   116.428625] S 4Fa 07a P  | KEY released/idle
[   116.627189] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   116.627466] S 6Aa 6Fa P  | DIG2 seg=0x6F '9'
[   116.627746] S 6Ca 3Fa P  | DIG3 seg=0x3F '0'
[   116.628038] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   116.628316] S 4Fa 07a P  | KEY released/idle
[   116.826827] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   116.827105] S 6Aa 6Fa P  | DIG2 seg=0x6F '9'
[   116.827385] S 6Ca 3Fa P  | DIG3 seg=0x3F '0'
[   116.827678] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   116.827958] S 4Fa 07a P  | KEY released/idle
[   117.026489] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   117.026769] S 6Aa 6Fa P  | DIG2 seg=0x6F '9'
[   117.027062] S 6Ca 3Fa P  | DIG3 seg=0x3F '0'
[   117.027341] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   117.027619] S 4Fa 07a P  | KEY released/idle
[   117.226212] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   117.226503] S 6Aa 6Fa P  | DIG2 seg=0x6F '9'
[   117.226784] S 6Ca 06a P  | DIG3 seg=0x06 '1'
[   117.226784] >>> DISPLAY: "091 "
[   117.227063] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   117.227355] S 4Fa 07a P  | KEY released/idle
[   117.425811] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   117.426091] S 6Aa 6Fa P  | DIG2 seg=0x6F '9'
[   117.426369] S 6Ca 06a P  | DIG3 seg=0x06 '1'
[   117.426663] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   117.426941] S 4Fa 07a P  | KEY released/idle
[   117.625459] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   117.625750] S 6Aa 6Fa P  | DIG2 seg=0x6F '9'
[   117.626028] S 6Ca 06a P  | DIG3 seg=0x06 '1'
[   117.626307] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   117.626601] S 4Fa 07a P  | KEY released/idle
[   117.825173] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   117.825451] S 6Aa 6Fa P  | DIG2 seg=0x6F '9'
[   117.825731] S 6Ca 06a P  | DIG3 seg=0x06 '1'
[   117.826023] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   117.826300] S 4Fa 07a P  | KEY released/idle
[   118.024762] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   118.025040] S 6Aa 6Fa P  | DIG2 seg=0x6F '9'
[   118.025333] S 6Ca 06a P  | DIG3 seg=0x06 '1'
[   118.025612] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   118.025890] S 4Fa 07a P  | KEY released/idle
[   118.224417] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   118.224695] S 6Aa 6Fa P  | DIG2 seg=0x6F '9'
[   118.224975] S 6Ca 06a P  | DIG3 seg=0x06 '1'
[   118.225268] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   118.225546] S 4Fa 07a P  | KEY released/idle
[   118.424070] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   118.424363] S 6Aa 6Fa P  | DIG2 seg=0x6F '9'
[   118.424642] S 6Ca 5Ba P  | DIG3 seg=0x5B '2'
[   118.424642] >>> DISPLAY: "092 "
[   118.424921] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   118.425213] S 4Fa 07a P  | KEY released/idle
[   118.623707] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   118.623985] S 6Aa 6Fa P  | DIG2 seg=0x6F '9'
[   118.624262] S 6Ca 5Ba P  | DIG3 seg=0x5B '2'
[   118.624556] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   118.624835] S 4Fa 07a P  | KEY released/idle
[   118.823330] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   118.823608] S 6Aa 6Fa P  | DIG2 seg=0x6F '9'
[   118.823901] S 6Ca 5Ba P  | DIG3 seg=0x5B '2'
[   118.824180] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   118.824458] S 4Fa 07a P  | KEY released/idle
[   119.022985] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   119.023263] S 6Aa 6Fa P  | DIG2 seg=0x6F '9'
[   119.023556] S 6Ca 5Ba P  | DIG3 seg=0x5B '2'
[   119.023835] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   119.024113] S 4Fa 07a P  | KEY released/idle
[   119.222549] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   119.222827] S 6Aa 6Fa P  | DIG2 seg=0x6F '9'
[   119.223105] S 6Ca 5Ba P  | DIG3 seg=0x5B '2'
[   119.223399] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   119.223677] S 4Fa 07a P  | KEY released/idle
[   119.422144] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   119.422422] S 6Aa 6Fa P  | DIG2 seg=0x6F '9'
[   119.422713] S 6Ca 5Ba P  | DIG3 seg=0x5B '2'
[   119.422993] S 6Ea 00a P  | DIG4 seg=0x00 ' '
[   119.423285] S 4Fa 07a P  | KEY released/idle
[   119.621810] S 68a 3Fa P  | DIG1 seg=0x3F '0'
[   119.622102] S 6Aa 6Fa P  | DIG2 seg=0x6F '9'
[   119.622383] S 6Ca 4Fa P  | DIG3 seg=0x4F '3'
[   119.622383] >>> DISPLAY: "093 "
